	gene_id	PSn
43976	GRMZM2G176225	1
43974	GRMZM2G176217	1
43972	GRMZM2G176216	1
43970	GRMZM2G176209	1
43965	GRMZM2G176206	1
43958	GRMZM2G176133	1
43951	GRMZM2G176129	1
43949	GRMZM2G176085	1
43924	GRMZM2G175910	1
43923	GRMZM2G175882	1
43852	GRMZM2G175541	1
43850	GRMZM2G175531	1
43847	GRMZM2G175510	1
43742	GRMZM2G174919	1
43737	GRMZM2G174896	1
43733	GRMZM2G174860	1
43730	GRMZM2G174855	1
43723	GRMZM2G174830	1
43716	GRMZM2G174807	1
43714	GRMZM2G174799	1
43707	GRMZM2G174785	1
43701	GRMZM2G174782	1
43699	GRMZM2G174773	1
43697	GRMZM2G174769	1
43695	GRMZM2G174766	1
43692	GRMZM2G174741	1
43686	GRMZM2G174732	1
43678	GRMZM2G174716	1
43674	GRMZM2G174699	1
43766	GRMZM2G175071	1
43845	GRMZM2G175504	1
43844	GRMZM2G175499	1
43837	GRMZM2G175453	1
43832	GRMZM2G175423	1
43827	GRMZM2G175419	1
43824	GRMZM2G175401	1
43818	GRMZM2G175396	1
43817	GRMZM2G175383	1
43815	GRMZM2G175351	1
43813	GRMZM2G175343	1
43748	GRMZM2G174949	1
43812	GRMZM2G175321	1
43801	GRMZM2G175269	1
43799	GRMZM2G175258	1
43797	GRMZM2G175250	1
43795	GRMZM2G175236	1
43785	GRMZM2G175171	1
43783	GRMZM2G175164	1
43779	GRMZM2G175140	1
43776	GRMZM2G175134	1
43771	GRMZM2G175089	1
43810	GRMZM2G175288	1
44698	GRMZM2G179133	1
44701	GRMZM2G179143	1
45578	GRMZM2G304897	1
45577	GRMZM2G304840	1
45574	GRMZM2G304745	1
45573	GRMZM2G304712	1
45572	GRMZM2G304700	1
45569	GRMZM2G304638	1
45556	GRMZM2G304362	1
45554	GRMZM2G304274	1
45548	GRMZM2G304121	1
45544	GRMZM2G304049	1
45539	GRMZM2G303965	1
45536	GRMZM2G303915	1
45533	GRMZM2G303909	1
45527	GRMZM2G303768	1
45526	GRMZM2G303752	1
45522	GRMZM2G303707	1
45519	GRMZM2G303631	1
45514	GRMZM2G303536	1
45509	GRMZM2G303465	1
45579	GRMZM2G304915	1
45686	GRMZM2G306094	1
45679	GRMZM2G306028	1
45675	GRMZM2G305996	1
45664	GRMZM2G305822	1
45653	GRMZM2G305526	1
45651	GRMZM2G305446	1
45643	GRMZM2G305332	1
45639	GRMZM2G305321	1
45634	GRMZM2G305264	1
45620	GRMZM2G305216	1
45612	GRMZM2G305159	1
45610	GRMZM2G305154	1
45609	GRMZM2G305148	1
45598	GRMZM2G305066	1
45597	GRMZM2G305060	1
45590	GRMZM2G305007	1
45584	GRMZM2G304947	1
45618	GRMZM2G305211	1
45502	GRMZM2G303419	1
45501	GRMZM2G303374	1
45418	GRMZM2G302080	1
45417	GRMZM2G302074	1
45416	GRMZM2G302045	1
45411	GRMZM2G301934	1
45410	GRMZM2G301932	1
45405	GRMZM2G301885	1
45402	GRMZM2G301884	1
45389	GRMZM2G301738	1
45386	GRMZM2G301647	1
45419	GRMZM2G302160	1
45381	GRMZM2G301553	1
45377	GRMZM2G301513	1
45376	GRMZM2G301512	1
45374	GRMZM2G301405	1
45371	GRMZM2G301387	1
45369	GRMZM2G301355	1
45365	GRMZM2G301271	1
45360	GRMZM2G301172	1
45359	GRMZM2G301148	1
45358	GRMZM2G301124	1
45355	GRMZM2G301098	1
45354	GRMZM2G301096	1
45346	GRMZM2G300990	1
45378	GRMZM2G301536	1
45424	GRMZM2G302233	1
45426	GRMZM2G302259	1
45487	GRMZM2G303244	1
45479	GRMZM2G303149	1
45477	GRMZM2G303139	1
45475	GRMZM2G303118	1
45471	GRMZM2G303044	1
45469	GRMZM2G303007	1
45460	GRMZM2G302883	1
45425	GRMZM2G302245	1
45459	GRMZM2G302876	1
45455	GRMZM2G302778	1
45452	GRMZM2G302673	1
45449	GRMZM2G302604	1
45442	GRMZM2G302405	1
45436	GRMZM2G302373	1
45457	GRMZM2G302866	1
45344	GRMZM2G300969	1
45693	GRMZM2G306172	1
45949	GRMZM2G310947	1
45946	GRMZM2G310840	1
45944	GRMZM2G310795	1
45937	GRMZM2G310569	1
45933	GRMZM2G310465	1
45931	GRMZM2G310431	1
45929	GRMZM2G310410	1
45926	GRMZM2G310362	1
45925	GRMZM2G310321	1
45924	GRMZM2G310306	1
45919	GRMZM2G310175	1
45918	GRMZM2G310172	1
45916	GRMZM2G310158	1
45912	GRMZM2G310144	1
45906	GRMZM2G310069	1
45904	GRMZM2G309995	1
45896	GRMZM2G309897	1
45889	GRMZM2G309655	1
45887	GRMZM2G309594	1
45886	GRMZM2G309568	1
45883	GRMZM2G309512	1
45880	GRMZM2G309380	1
45872	GRMZM2G309275	1
45870	GRMZM2G309258	1
45867	GRMZM2G309193	1
45950	GRMZM2G311003	1
46055	GRMZM2G312712	1
46044	GRMZM2G312521	1
46040	GRMZM2G312481	1
46039	GRMZM2G312438	1
46016	GRMZM2G312091	1
46011	GRMZM2G312069	1
46006	GRMZM2G311961	1
46003	GRMZM2G311914	1
45999	GRMZM2G311898	1
45994	GRMZM2G311756	1
45864	GRMZM2G309163	1
45982	GRMZM2G311401	1
45976	GRMZM2G311328	1
45970	GRMZM2G311233	1
45968	GRMZM2G311220	1
45965	GRMZM2G311187	1
45964	GRMZM2G311182	1
45962	GRMZM2G311165	1
45957	GRMZM2G311036	1
45956	GRMZM2G311024	1
45983	GRMZM2G311465	1
45860	GRMZM2G309109	1
45854	GRMZM2G309035	1
45759	GRMZM2G307252	1
45751	GRMZM2G307094	1
45749	GRMZM2G307088	1
45745	GRMZM2G306998	1
45744	GRMZM2G306945	1
45741	GRMZM2G306919	1
45740	GRMZM2G306915	1
45738	GRMZM2G306851	1
45730	GRMZM2G306771	1
45724	GRMZM2G306732	1
45722	GRMZM2G306727	1
45720	GRMZM2G306679	1
45719	GRMZM2G306677	1
45713	GRMZM2G306566	1
45709	GRMZM2G306374	1
45706	GRMZM2G306348	1
45705	GRMZM2G306345	1
45700	GRMZM2G306328	1
45699	GRMZM2G306282	1
45694	GRMZM2G306193	1
45721	GRMZM2G306693	1
45692	GRMZM2G306143	1
45765	GRMZM2G307368	1
45851	GRMZM2G309025	1
45849	GRMZM2G308956	1
45846	GRMZM2G308907	1
45843	GRMZM2G308860	1
45840	GRMZM2G308752	1
45838	GRMZM2G308707	1
45834	GRMZM2G308687	1
45833	GRMZM2G308666	1
45830	GRMZM2G308619	1
45829	GRMZM2G308615	1
45762	GRMZM2G307262	1
45827	GRMZM2G308595	1
45814	GRMZM2G308365	1
45813	GRMZM2G308351	1
45811	GRMZM2G308203	1
45800	GRMZM2G308046	1
45792	GRMZM2G307906	1
45791	GRMZM2G307892	1
45783	GRMZM2G307600	1
45779	GRMZM2G307561	1
45773	GRMZM2G307470	1
45820	GRMZM2G308463	1
45343	GRMZM2G300965	1
45342	GRMZM2G300955	1
45341	GRMZM2G300945	1
44935	GRMZM2G180218	1
44931	GRMZM2G180205	1
44919	GRMZM2G180160	1
44918	GRMZM2G180155	1
44913	GRMZM2G180082	1
44912	GRMZM2G180080	1
44911	GRMZM2G180071	1
44910	GRMZM2G180065	1
44901	GRMZM2G180023	1
44895	GRMZM2G179981	1
44894	GRMZM2G179976	1
44893	GRMZM2G179941	1
44874	GRMZM2G179827	1
44873	GRMZM2G179814	1
44871	GRMZM2G179810	1
44862	GRMZM2G179800	1
44938	GRMZM2G180244	1
44944	GRMZM2G180254	1
44948	GRMZM2G180283	1
45035	GRMZM2G180639	1
45034	GRMZM2G180625	1
45022	GRMZM2G180612	1
45003	GRMZM2G180555	1
44860	GRMZM2G179797	1
44993	GRMZM2G180509	1
44988	GRMZM2G180471	1
44976	GRMZM2G180430	1
44973	GRMZM2G180422	1
44971	GRMZM2G180418	1
44964	GRMZM2G180399	1
44958	GRMZM2G180335	1
44856	GRMZM2G179793	1
44854	GRMZM2G179792	1
44767	GRMZM2G179462	1
44760	GRMZM2G179444	1
44758	GRMZM2G179432	1
44752	GRMZM2G179424	1
44749	GRMZM2G179411	1
44742	GRMZM2G179346	1
44732	GRMZM2G179308	1
44729	GRMZM2G179301	1
44786	GRMZM2G179518	1
44725	GRMZM2G179292	1
44720	GRMZM2G179279	1
44718	GRMZM2G179270	1
44717	GRMZM2G179268	1
44711	GRMZM2G179220	1
44708	GRMZM2G179215	1
44706	GRMZM2G179170	1
44704	GRMZM2G179147	1
44702	GRMZM2G179146	1
44790	GRMZM2G179528	1
44845	GRMZM2G179789	1
44841	GRMZM2G179768	1
44832	GRMZM2G179728	1
44829	GRMZM2G179715	1
44788	GRMZM2G179521	1
44823	GRMZM2G179696	1
44820	GRMZM2G179693	1
44818	GRMZM2G179689	1
44817	GRMZM2G179685	1
44805	GRMZM2G179662	1
44803	GRMZM2G179658	1
45245	GRMZM2G181491	1
45241	GRMZM2G181456	1
45240	GRMZM2G181453	1
45222	GRMZM2G181362	1
45217	GRMZM2G181359	1
45213	GRMZM2G181336	1
45247	GRMZM2G181505	1
45199	GRMZM2G181273	1
45192	GRMZM2G181259	1
45190	GRMZM2G181258	1
45185	GRMZM2G181236	1
45182	GRMZM2G181231	1
45180	GRMZM2G181227	1
45252	GRMZM2G181522	1
45257	GRMZM2G181542	1
45331	GRMZM2G300862	1
45319	GRMZM2G300801	1
45314	GRMZM2G300771	1
45313	GRMZM2G300766	1
45309	GRMZM2G300692	1
45254	GRMZM2G181536	1
45296	GRMZM2G300412	1
45293	GRMZM2G300375	1
45292	GRMZM2G300348	1
45288	GRMZM2G300258	1
45287	GRMZM2G300238	1
45281	GRMZM2G300133	1
45280	GRMZM2G300125	1
45275	GRMZM2G300031	1
45270	GRMZM2G181607	1
45173	GRMZM2G181194	1
45101	GRMZM2G180916	1
45093	GRMZM2G180903	1
45092	GRMZM2G180889	1
45088	GRMZM2G180870	1
45084	GRMZM2G180863	1
45081	GRMZM2G180836	1
45080	GRMZM2G180825	1
45075	GRMZM2G180782	1
45074	GRMZM2G180775	1
45071	GRMZM2G180732	1
45065	GRMZM2G180724	1
45058	GRMZM2G180716	1
45056	GRMZM2G180704	1
45052	GRMZM2G180691	1
45078	GRMZM2G180815	1
45106	GRMZM2G180922	1
45108	GRMZM2G180930	1
45170	GRMZM2G181192	1
45166	GRMZM2G181153	1
45163	GRMZM2G181151	1
45155	GRMZM2G181135	1
45147	GRMZM2G181081	1
45107	GRMZM2G180926	1
45136	GRMZM2G181002	1
45134	GRMZM2G181000	1
45132	GRMZM2G180990	1
45127	GRMZM2G180983	1
45120	GRMZM2G180979	1
45111	GRMZM2G180947	1
45140	GRMZM2G181028	1
16313	GRMZM2G057374	1
31611	GRMZM2G122717	1
16310	GRMZM2G057329	1
13641	GRMZM2G046088	1
13644	GRMZM2G046092	1
13646	GRMZM2G046098	1
9647	GRMZM2G028552	1
9646	GRMZM2G028547	1
5815	GRMZM2G011491	1
9643	GRMZM2G028535	1
2627	AC218972.3_FG004	1
2625	AC218972.3_FG001	1
5818	GRMZM2G011518	1
9642	GRMZM2G028521	1
2619	AC218900.3_FG001	1
13654	GRMZM2G046117	1
9648	GRMZM2G028556	1
13610	GRMZM2G045981	1
5800	GRMZM2G011404	1
9669	GRMZM2G028665	1
9668	GRMZM2G028662	1
13614	GRMZM2G046002	1
5804	GRMZM2G011456	1
9665	GRMZM2G028643	1
2644	AC219056.2_FG004	1
13618	GRMZM2G046011	1
9664	GRMZM2G028640	1
13623	GRMZM2G046024	1
9658	GRMZM2G028604	1
2637	AC219006.2_FG007	1
5811	GRMZM2G011479	1
2635	AC218998.2_FG011	1
9653	GRMZM2G028570	1
2634	AC218998.2_FG007	1
13632	GRMZM2G046061	1
9652	GRMZM2G028568	1
2632	AC218998.2_FG001	1
13635	GRMZM2G046070	1
13657	GRMZM2G046163	1
13659	GRMZM2G046191	1
13686	GRMZM2G046297	1
13688	GRMZM2G046306	1
13690	GRMZM2G046316	1
2581	AC217842.3_FG001	1
9613	GRMZM2G028366	1
2579	AC217840.3_FG001	1
2578	AC217823.3_FG002	1
9612	GRMZM2G028353	1
2575	AC217811.3_FG003	1
5844	GRMZM2G011590	1
13685	GRMZM2G046293	1
5846	GRMZM2G011592	1
2573	AC217665.3_FG005	1
9606	GRMZM2G028325	1
9604	GRMZM2G028313	1
9609	GRMZM2G028346	1
2583	AC217887.3_FG001	1
2586	AC217887.3_FG005	1
13664	GRMZM2G046201	1
9636	GRMZM2G028501	1
2606	AC217977.3_FG003	1
2603	AC217975.3_FG001	1
5822	GRMZM2G011520	1
5831	GRMZM2G011526	1
2596	AC217947.4_FG002	1
13673	GRMZM2G046264	1
9632	GRMZM2G028467	1
9631	GRMZM2G028452	1
5834	GRMZM2G011559	1
13677	GRMZM2G046284	1
2592	AC217910.3_FG004	1
2591	AC217910.3_FG001	1
2589	AC217897.3_FG010	1
13680	GRMZM2G046288	1
9627	GRMZM2G028432	1
9626	GRMZM2G028413	1
13706	GRMZM2G046382	1
5749	GRMZM2G011115	1
9749	GRMZM2G028928	1
5750	GRMZM2G011129	1
9746	GRMZM2G028926	1
2764	AC232238.2_FG005	1
5756	GRMZM2G011156	1
9742	GRMZM2G028914	1
5757	GRMZM2G011160	1
2757	AC231745.1_FG003	1
13513	GRMZM2G045534	1
5758	GRMZM2G011169	1
2746	AC231180.2_FG006	1
9735	GRMZM2G028900	1
9733	GRMZM2G028887	1
9727	GRMZM2G028883	1
9725	GRMZM2G028862	1
2734	AC230013.2_FG002	1
2733	AC230011.2_FG002	1
2726	AC226723.2_FG001	1
9722	GRMZM2G028834	1
9719	GRMZM2G028830	1
2751	AC231411.1_FG011	1
2779	AC233850.1_FG009	1
2783	AC233851.1_FG011	1
9774	GRMZM2G029027	1
2806	AC233871.1_FG003	1
9768	GRMZM2G028986	1
13487	GRMZM2G045366	1
2801	AC233867.1_FG004	1
13488	GRMZM2G045371	1
2800	AC233866.1_FG006	1
2796	AC233865.1_FG001	1
2795	AC233864.1_FG014	1
13493	GRMZM2G045401	1
2790	AC233861.1_FG001	1
2788	AC233854.1_FG002	1
13496	GRMZM2G045404	1
2787	AC233853.1_FG003	1
2785	AC233851.1_FG017	1
13501	GRMZM2G045433	1
9754	GRMZM2G028929	1
13507	GRMZM2G045467	1
13508	GRMZM2G045473	1
13547	GRMZM2G045690	1
2661	AC220970.4_FG002	1
2712	AC226248.1_FG002	1
13551	GRMZM2G045704	1
9694	GRMZM2G028731	1
5785	GRMZM2G011319	1
13580	GRMZM2G045818	1
5786	GRMZM2G011347	1
5787	GRMZM2G011355	1
9685	GRMZM2G028718	1
9684	GRMZM2G028713	1
9682	GRMZM2G028709	1
5790	GRMZM2G011364	1
2675	AC225193.3_FG003	1
2681	AC225309.2_FG003	1
13590	GRMZM2G045849	1
2671	AC225176.2_FG006	1
13594	GRMZM2G045892	1
13596	GRMZM2G045921	1
9680	GRMZM2G028700	1
2667	AC225147.4_FG002	1
9677	GRMZM2G028677	1
13603	GRMZM2G045970	1
13604	GRMZM2G045971	1
5798	GRMZM2G011401	1
2673	AC225185.3_FG004	1
9697	GRMZM2G028736	1
13575	GRMZM2G045781	1
13552	GRMZM2G045706	1
13554	GRMZM2G045716	1
13555	GRMZM2G045720	1
9717	GRMZM2G028821	1
2708	AC226235.2_FG001	1
13559	GRMZM2G045732	1
9712	GRMZM2G028812	1
2703	AC226227.2_FG003	1
2700	AC226221.2_FG011	1
9706	GRMZM2G028774	1
2693	AC225718.2_FG004	1
2692	AC225716.2_FG006	1
13564	GRMZM2G045753	1
2691	AC225716.2_FG003	1
5775	GRMZM2G011253	1
5780	GRMZM2G011314	1
5855	GRMZM2G011615	1
5856	GRMZM2G011620	1
9601	GRMZM2G028307	1
9518	GRMZM2G028005	1
13868	GRMZM2G047095	1
2467	AC216010.3_FG001	1
9515	GRMZM2G028004	1
9509	GRMZM2G027995	1
5968	GRMZM2G012176	1
2458	AC215690.3_FG002	1
5970	GRMZM2G012183	1
2456	AC215639.3_FG002	1
13882	GRMZM2G047129	1
13886	GRMZM2G047139	1
9501	GRMZM2G027958	1
9500	GRMZM2G027955	1
9522	GRMZM2G028010	1
13832	GRMZM2G046932	1
9538	GRMZM2G028086	1
5938	GRMZM2G012062	1
2503	AC216871.3_FG001	1
2501	AC216869.3_FG001	1
2495	AC216731.3_FG002	1
13839	GRMZM2G046966	1
5948	GRMZM2G012117	1
2489	AC216369.3_FG002	1
2486	AC216264.3_FG001	1
13845	GRMZM2G046994	1
13846	GRMZM2G047002	1
2482	AC216247.3_FG005	1
13854	GRMZM2G047028	1
13860	GRMZM2G047055	1
9526	GRMZM2G028037	1
9525	GRMZM2G028036	1
13865	GRMZM2G047093	1
2475	AC216219.3_FG006	1
5957	GRMZM2G012123	1
5963	GRMZM2G012143	1
2469	AC216067.3_FG002	1
2443	AC215260.3_FG004	1
2440	AC215244.3_FG002	1
9475	GRMZM2G027825	1
6001	GRMZM2G012276	1
2408	AC214635.3_FG002	1
13938	GRMZM2G047319	1
9472	GRMZM2G027804	1
9471	GRMZM2G027797	1
6005	GRMZM2G012306	1
13942	GRMZM2G047347	1
2406	AC214602.3_FG012	1
9469	GRMZM2G027794	1
9476	GRMZM2G027835	1
2401	AC214524.3_FG002	1
9467	GRMZM2G027782	1
9466	GRMZM2G027756	1
2383	AC214360.3_FG001	1
13951	GRMZM2G047368	1
6009	GRMZM2G012326	1
6010	GRMZM2G012328	1
6011	GRMZM2G012340	1
6008	GRMZM2G012324	1
2411	AC214640.3_FG003	1
2437	AC215201.3_FG005	1
2436	AC215201.3_FG003	1
2433	AC215181.3_FG004	1
13893	GRMZM2G047152	1
13894	GRMZM2G047153	1
5990	GRMZM2G012242	1
9493	GRMZM2G027886	1
2427	AC214817.3_FG004	1
9492	GRMZM2G027875	1
9487	GRMZM2G027860	1
13900	GRMZM2G047167	1
13904	GRMZM2G047187	1
2417	AC214743.3_FG001	1
9484	GRMZM2G027857	1
13912	GRMZM2G047219	1
9481	GRMZM2G027851	1
13924	GRMZM2G047274	1
13925	GRMZM2G047292	1
5989	GRMZM2G012236	1
13831	GRMZM2G046924	1
5877	GRMZM2G011662	1
9594	GRMZM2G028286	1
9590	GRMZM2G028258	1
13741	GRMZM2G046537	1
2538	AC217300.3_FG005	1
2537	AC217300.3_FG004	1
13744	GRMZM2G046558	1
9585	GRMZM2G028247	1
13746	GRMZM2G046574	1
9582	GRMZM2G028218	1
2534	AC217293.3_FG005	1
13748	GRMZM2G046583	1
13749	GRMZM2G046587	1
5887	GRMZM2G011743	1
5890	GRMZM2G011746	1
9578	GRMZM2G028216	1
13753	GRMZM2G046600	1
2535	AC217293.3_FG007	1
2544	AC217358.3_FG003	1
2545	AC217358.3_FG005	1
5858	GRMZM2G011624	1
5860	GRMZM2G011627	1
2560	AC217401.3_FG003	1
2559	AC217401.3_FG002	1
2558	AC217401.3_FG001	1
13715	GRMZM2G046436	1
5865	GRMZM2G011631	1
13720	GRMZM2G046468	1
9597	GRMZM2G028302	1
5871	GRMZM2G011651	1
5872	GRMZM2G011655	1
13726	GRMZM2G046480	1
13727	GRMZM2G046498	1
13730	GRMZM2G046520	1
2549	AC217358.3_FG010	1
2548	AC217358.3_FG009	1
2547	AC217358.3_FG008	1
2546	AC217358.3_FG007	1
13754	GRMZM2G046601	1
13792	GRMZM2G046804	1
5910	GRMZM2G011915	1
9558	GRMZM2G028134	1
2522	AC217121.3_FG007	1
5911	GRMZM2G011919	1
9556	GRMZM2G028132	1
5929	GRMZM2G012030	1
9554	GRMZM2G028129	1
5931	GRMZM2G012031	1
9552	GRMZM2G028125	1
9551	GRMZM2G028114	1
9550	GRMZM2G028110	1
13804	GRMZM2G046824	1
5934	GRMZM2G012044	1
2515	AC217050.4_FG001	1
13811	GRMZM2G046848	1
2511	AC217043.3_FG002	1
13818	GRMZM2G046894	1
2808	AC233871.1_FG005	1
9559	GRMZM2G028136	1
13758	GRMZM2G046609	1
13760	GRMZM2G046618	1
13762	GRMZM2G046644	1
5894	GRMZM2G011784	1
13766	GRMZM2G046669	1
5895	GRMZM2G011789	1
5897	GRMZM2G011806	1
13769	GRMZM2G046679	1
13770	GRMZM2G046681	1
13773	GRMZM2G046686	1
13774	GRMZM2G046700	1
13775	GRMZM2G046729	1
5899	GRMZM2G011858	1
5902	GRMZM2G011888	1
5903	GRMZM2G011893	1
13781	GRMZM2G046743	1
13782	GRMZM2G046748	1
5905	GRMZM2G011896	1
9561	GRMZM2G028139	1
2813	AC233880.1_FG005	1
3063	GRMZM2G000129	1
13187	GRMZM2G044306	1
5553	GRMZM2G010372	1
10004	GRMZM2G030097	1
5556	GRMZM2G010389	1
10002	GRMZM2G030072	1
5557	GRMZM2G010406	1
10005	GRMZM2G030099	1
9998	GRMZM2G030036	1
13197	GRMZM2G044337	1
9988	GRMZM2G029974	1
13201	GRMZM2G044348	1
9984	GRMZM2G029951	1
5568	GRMZM2G010435	1
13191	GRMZM2G044317	1
13185	GRMZM2G044281	1
10007	GRMZM2G030106	1
3079	GRMZM2G000219	1
13172	GRMZM2G044237	1
5537	GRMZM2G010342	1
3077	GRMZM2G000209	1
5538	GRMZM2G010348	1
10034	GRMZM2G030169	1
10033	GRMZM2G030167	1
5541	GRMZM2G010349	1
5543	GRMZM2G010353	1
13177	GRMZM2G044246	1
13178	GRMZM2G044247	1
10023	GRMZM2G030139	1
13181	GRMZM2G044269	1
10019	GRMZM2G030128	1
10012	GRMZM2G030122	1
10010	GRMZM2G030118	1
13208	GRMZM2G044358	1
5536	GRMZM2G010338	1
13213	GRMZM2G044368	1
9946	GRMZM2G029815	1
5595	GRMZM2G010494	1
5598	GRMZM2G010522	1
3000	AF466202.2_FG007	1
2998	AC235547.1_FG005	1
5603	GRMZM2G010551	1
13259	GRMZM2G044531	1
2996	AC235546.1_FG002	1
5609	GRMZM2G010596	1
5594	GRMZM2G010491	1
13266	GRMZM2G044557	1
5613	GRMZM2G010599	1
2990	AC235543.1_FG002	1
2989	AC235541.1_FG002	1
9939	GRMZM2G029780	1
9938	GRMZM2G029756	1
2988	AC235540.1_FG002	1
9937	GRMZM2G029731	1
2985	AC235535.1_FG001	1
9935	GRMZM2G029722	1
5592	GRMZM2G010490	1
3044	GRMZM2G000092	1
3040	GRMZM2G000052	1
13216	GRMZM2G044372	1
3038	GRMZM2G000047	1
13218	GRMZM2G044382	1
13219	GRMZM2G044383	1
9974	GRMZM2G029912	1
9970	GRMZM2G029879	1
3024	EF517601.1_FG014	1
9958	GRMZM2G029856	1
3023	EF517601.1_FG012	1
9955	GRMZM2G029845	1
13246	GRMZM2G044469	1
3016	AY530952.1_FG001	1
5585	GRMZM2G010468	1
5587	GRMZM2G010488	1
3008	AF546187.1_FG011	1
13250	GRMZM2G044481	1
2983	AC235011.1_FG012	1
13171	GRMZM2G044236	1
3141	GRMZM2G000481	1
5505	GRMZM2G010202	1
5506	GRMZM2G010211	1
10081	GRMZM2G030312	1
5507	GRMZM2G010221	1
3138	GRMZM2G000471	1
13115	GRMZM2G043992	1
10080	GRMZM2G030305	1
3142	GRMZM2G000483	1
3135	GRMZM2G000451	1
5510	GRMZM2G010238	1
10076	GRMZM2G030299	1
10073	GRMZM2G030293	1
3131	GRMZM2G000427	1
5513	GRMZM2G010251	1
3130	GRMZM2G000423	1
5503	GRMZM2G010196	1
3143	GRMZM2G000489	1
13084	GRMZM2G043887	1
10116	GRMZM2G030529	1
3156	GRMZM2G000566	1
10112	GRMZM2G030523	1
5490	GRMZM2G010142	1
13088	GRMZM2G043893	1
10103	GRMZM2G030444	1
3152	GRMZM2G000531	1
10099	GRMZM2G030422	1
13095	GRMZM2G043926	1
5497	GRMZM2G010152	1
13097	GRMZM2G043943	1
13098	GRMZM2G043948	1
13100	GRMZM2G043955	1
10089	GRMZM2G030384	1
13124	GRMZM2G044011	1
3082	GRMZM2G000231	1
5515	GRMZM2G010280	1
10046	GRMZM2G030228	1
13150	GRMZM2G044128	1
3096	GRMZM2G000268	1
13152	GRMZM2G044132	1
13153	GRMZM2G044137	1
3093	GRMZM2G000264	1
3092	GRMZM2G000261	1
13147	GRMZM2G044107	1
13155	GRMZM2G044143	1
10042	GRMZM2G030216	1
3091	GRMZM2G000256	1
10041	GRMZM2G030203	1
13160	GRMZM2G044175	1
10039	GRMZM2G030194	1
10037	GRMZM2G030173	1
5533	GRMZM2G010328	1
3083	GRMZM2G000236	1
10043	GRMZM2G030223	1
3100	GRMZM2G000278	1
5517	GRMZM2G010286	1
13129	GRMZM2G044027	1
10058	GRMZM2G030259	1
13131	GRMZM2G044038	1
10056	GRMZM2G030252	1
10055	GRMZM2G030244	1
3117	GRMZM2G000371	1
13135	GRMZM2G044060	1
5520	GRMZM2G010298	1
10054	GRMZM2G030241	1
10052	GRMZM2G030240	1
5525	GRMZM2G010319	1
13138	GRMZM2G044074	1
5526	GRMZM2G010321	1
3105	GRMZM2G000281	1
13141	GRMZM2G044092	1
13142	GRMZM2G044096	1
3104	GRMZM2G000280	1
10060	GRMZM2G030265	1
2981	AC234575.1_FG003	1
2980	AC234528.1_FG006	1
2979	AC234528.1_FG005	1
9829	GRMZM2G029262	1
13396	GRMZM2G045049	1
5700	GRMZM2G010929	1
9828	GRMZM2G029258	1
9825	GRMZM2G029243	1
2879	AC233953.1_FG005	1
2878	AC233953.1_FG004	1
9822	GRMZM2G029242	1
9817	GRMZM2G029219	1
13405	GRMZM2G045090	1
2870	AC233945.1_FG003	1
13412	GRMZM2G045135	1
2867	AC233940.1_FG003	1
13417	GRMZM2G045171	1
2858	AC233922.1_FG005	1
13423	GRMZM2G045185	1
2857	AC233922.1_FG004	1
2856	AC233916.1_FG002	1
13426	GRMZM2G045192	1
2872	AC233949.1_FG004	1
2883	AC233955.1_FG003	1
2885	AC233955.1_FG008	1
13380	GRMZM2G044947	1
13381	GRMZM2G044963	1
9855	GRMZM2G029396	1
13383	GRMZM2G044989	1
9854	GRMZM2G029385	1
2917	AC234157.1_FG002	1
2916	AC234156.1_FG005	1
13385	GRMZM2G044997	1
2912	AC234154.1_FG008	1
9851	GRMZM2G029370	1
13391	GRMZM2G045005	1
2911	AC234154.1_FG007	1
2909	AC234152.1_FG005	1
2908	AC234152.1_FG002	1
5689	GRMZM2G010892	1
13392	GRMZM2G045027	1
2904	AC234091.1_FG001	1
2896	AC233967.1_FG001	1
2894	AC233966.1_FG001	1
2893	AC233961.1_FG001	1
5698	GRMZM2G010927	1
13429	GRMZM2G045215	1
5714	GRMZM2G010953	1
2824	AC233887.1_FG006	1
13460	GRMZM2G045278	1
2823	AC233887.1_FG005	1
9794	GRMZM2G029087	1
13466	GRMZM2G045287	1
13469	GRMZM2G045303	1
2818	AC233882.1_FG005	1
13470	GRMZM2G045314	1
9789	GRMZM2G029079	1
9799	GRMZM2G029107	1
2817	AC233882.1_FG003	1
2815	AC233880.1_FG009	1
13478	GRMZM2G045319	1
13479	GRMZM2G045330	1
9784	GRMZM2G029055	1
9782	GRMZM2G029048	1
9780	GRMZM2G029039	1
5735	GRMZM2G011068	1
5736	GRMZM2G011070	1
9786	GRMZM2G029058	1
13455	GRMZM2G045259	1
2853	AC233910.1_FG010	1
13436	GRMZM2G045241	1
2851	AC233910.1_FG004	1
2850	AC233910.1_FG003	1
13444	GRMZM2G045249	1
9807	GRMZM2G029153	1
5717	GRMZM2G010973	1
9804	GRMZM2G029141	1
2839	AC233900.1_FG002	1
9802	GRMZM2G029135	1
5718	GRMZM2G010987	1
13449	GRMZM2G045257	1
2833	AC233895.1_FG001	1
5724	GRMZM2G011025	1
2831	AC233893.1_FG006	1
2830	AC233893.1_FG003	1
5674	GRMZM2G010836	1
13309	GRMZM2G044724	1
5637	GRMZM2G010693	1
13314	GRMZM2G044740	1
